contact_key,contact_employee_id,employer_key,first_name,last_name,title,email,phone,linkedin_url,department,role_type,is_alumni_flag,alumni_student_key,relationship_start_date,relationship_status,preferred_contact_method,notes,created_at,updated_at,source
107,E107-C107,107,ContactFirst107,ContactLast107,"Director HR",contact107@company107.com,+1-636-555-0107,https://linkedin.com/in/contact107,Operations,Alumni,1,107,2020-04-17,DoNotContact,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
108,E108-C108,108,ContactFirst108,ContactLast108,Recruiter,contact108@company108.com,+1-636-555-0108,https://linkedin.com/in/contact108,HR,HR,0,108,2020-04-18,Active,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
109,E109-C109,109,ContactFirst109,ContactLast109,"Sr Recruiter",contact109@company109.com,+1-636-555-0109,https://linkedin.com/in/contact109,TA,Other,1,109,2020-04-19,Dormant,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
110,E110-C110,110,ContactFirst110,ContactLast110,"Talent Partner",contact110@company110.com,+1-636-555-0110,https://linkedin.com/in/contact110,Engineering,Recruiter,0,110,2020-04-20,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
111,E111-C111,111,ContactFirst111,ContactLast111,"Engineering Manager",contact111@company111.com,+1-636-555-0111,https://linkedin.com/in/contact111,Data,HiringManager,1,111,2020-04-21,Active,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
112,E112-C112,112,ContactFirst112,ContactLast112,"Data Manager",contact112@company112.com,+1-636-555-0112,https://linkedin.com/in/contact112,IT,Alumni,0,112,2020-04-22,Dormant,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
113,E113-C113,113,ContactFirst113,ContactLast113,"Director HR",contact113@company113.com,+1-636-555-0113,https://linkedin.com/in/contact113,Operations,HR,1,113,2020-04-23,DoNotContact,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
114,E114-C114,114,ContactFirst114,ContactLast114,Recruiter,contact114@company114.com,+1-636-555-0114,https://linkedin.com/in/contact114,HR,Other,0,114,2020-04-24,Active,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
115,E115-C115,115,ContactFirst115,ContactLast115,"Sr Recruiter",contact115@company115.com,+1-636-555-0115,https://linkedin.com/in/contact115,TA,Recruiter,1,115,2020-04-25,Dormant,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
116,E116-C116,116,ContactFirst116,ContactLast116,"Talent Partner",contact116@company116.com,+1-636-555-0116,https://linkedin.com/in/contact116,Engineering,HiringManager,0,116,2020-04-26,DoNotContact,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
117,E117-C117,117,ContactFirst117,ContactLast117,"Engineering Manager",contact117@company117.com,+1-636-555-0117,https://linkedin.com/in/contact117,Data,Alumni,1,117,2020-04-27,Active,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
118,E118-C118,118,ContactFirst118,ContactLast118,"Data Manager",contact118@company118.com,+1-636-555-0118,https://linkedin.com/in/contact118,IT,HR,0,118,2020-04-28,Dormant,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
119,E119-C119,119,ContactFirst119,ContactLast119,"Director HR",contact119@company119.com,+1-636-555-0119,https://linkedin.com/in/contact119,Operations,Other,1,119,2020-04-29,DoNotContact,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
120,E120-C120,120,ContactFirst120,ContactLast120,Recruiter,contact120@company120.com,+1-636-555-0120,https://linkedin.com/in/contact120,HR,Recruiter,0,120,2020-04-30,Active,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
121,E121-C121,121,ContactFirst121,ContactLast121,"Sr Recruiter",contact121@company121.com,+1-636-555-0121,https://linkedin.com/in/contact121,TA,HiringManager,1,121,2020-05-01,Dormant,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
122,E122-C122,122,ContactFirst122,ContactLast122,"Talent Partner",contact122@company122.com,+1-636-555-0122,https://linkedin.com/in/contact122,Engineering,Alumni,0,122,2020-05-02,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
123,E123-C123,123,ContactFirst123,ContactLast123,"Engineering Manager",contact123@company123.com,+1-636-555-0123,https://linkedin.com/in/contact123,Data,HR,1,123,2020-05-03,Active,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
124,E124-C124,124,ContactFirst124,ContactLast124,"Data Manager",contact124@company124.com,+1-636-555-0124,https://linkedin.com/in/contact124,IT,Other,0,124,2020-05-04,Dormant,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
125,E125-C125,125,ContactFirst125,ContactLast125,"Director HR",contact125@company125.com,+1-636-555-0125,https://linkedin.com/in/contact125,Operations,Recruiter,1,125,2020-05-05,DoNotContact,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
126,E126-C126,126,ContactFirst126,ContactLast126,Recruiter,contact126@company126.com,+1-636-555-0126,https://linkedin.com/in/contact126,HR,HiringManager,0,126,2020-05-06,Active,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
127,E127-C127,127,ContactFirst127,ContactLast127,"Sr Recruiter",contact127@company127.com,+1-636-555-0127,https://linkedin.com/in/contact127,TA,Alumni,1,127,2020-05-07,Dormant,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
128,E128-C128,128,ContactFirst128,ContactLast128,"Talent Partner",contact128@company128.com,+1-636-555-0128,https://linkedin.com/in/contact128,Engineering,HR,0,128,2020-05-08,DoNotContact,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
129,E129-C129,129,ContactFirst129,ContactLast129,"Engineering Manager",contact129@company129.com,+1-636-555-0129,https://linkedin.com/in/contact129,Data,Other,1,129,2020-05-09,Active,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
130,E130-C130,130,ContactFirst130,ContactLast130,"Data Manager",contact130@company130.com,+1-636-555-0130,https://linkedin.com/in/contact130,IT,Recruiter,0,130,2020-05-10,Dormant,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
131,E131-C131,131,ContactFirst131,ContactLast131,"Director HR",contact131@company131.com,+1-636-555-0131,https://linkedin.com/in/contact131,Operations,HiringManager,1,131,2020-05-11,DoNotContact,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
132,E132-C132,132,ContactFirst132,ContactLast132,Recruiter,contact132@company132.com,+1-636-555-0132,https://linkedin.com/in/contact132,HR,Alumni,0,132,2020-05-12,Active,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
133,E133-C133,133,ContactFirst133,ContactLast133,"Sr Recruiter",contact133@company133.com,+1-636-555-0133,https://linkedin.com/in/contact133,TA,HR,1,133,2020-05-13,Dormant,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
134,E134-C134,134,ContactFirst134,ContactLast134,"Talent Partner",contact134@company134.com,+1-636-555-0134,https://linkedin.com/in/contact134,Engineering,Other,0,134,2020-05-14,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
135,E135-C135,135,ContactFirst135,ContactLast135,"Engineering Manager",contact135@company135.com,+1-636-555-0135,https://linkedin.com/in/contact135,Data,Recruiter,1,135,2020-05-15,Active,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
136,E136-C136,136,ContactFirst136,ContactLast136,"Data Manager",contact136@company136.com,+1-636-555-0136,https://linkedin.com/in/contact136,IT,HiringManager,0,136,2020-05-16,Dormant,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
137,E137-C137,137,ContactFirst137,ContactLast137,"Director HR",contact137@company137.com,+1-636-555-0137,https://linkedin.com/in/contact137,Operations,Alumni,1,137,2020-05-17,DoNotContact,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
138,E138-C138,138,ContactFirst138,ContactLast138,Recruiter,contact138@company138.com,+1-636-555-0138,https://linkedin.com/in/contact138,HR,HR,0,138,2020-05-18,Active,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
139,E139-C139,139,ContactFirst139,ContactLast139,"Sr Recruiter",contact139@company139.com,+1-636-555-0139,https://linkedin.com/in/contact139,TA,Other,1,139,2020-05-19,Dormant,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
140,E140-C140,140,ContactFirst140,ContactLast140,"Talent Partner",contact140@company140.com,+1-636-555-0140,https://linkedin.com/in/contact140,Engineering,Recruiter,0,140,2020-05-20,DoNotContact,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
141,E141-C141,141,ContactFirst141,ContactLast141,"Engineering Manager",contact141@company141.com,+1-636-555-0141,https://linkedin.com/in/contact141,Data,HiringManager,1,141,2020-05-21,Active,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
142,E142-C142,142,ContactFirst142,ContactLast142,"Data Manager",contact142@company142.com,+1-636-555-0142,https://linkedin.com/in/contact142,IT,Alumni,0,142,2020-05-22,Dormant,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
143,E143-C143,143,ContactFirst143,ContactLast143,"Director HR",contact143@company143.com,+1-636-555-0143,https://linkedin.com/in/contact143,Operations,HR,1,143,2020-05-23,DoNotContact,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
144,E144-C144,144,ContactFirst144,ContactLast144,Recruiter,contact144@company144.com,+1-636-555-0144,https://linkedin.com/in/contact144,HR,Other,0,144,2020-05-24,Active,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
145,E145-C145,145,ContactFirst145,ContactLast145,"Sr Recruiter",contact145@company145.com,+1-636-555-0145,https://linkedin.com/in/contact145,TA,Recruiter,1,145,2020-05-25,Dormant,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
146,E146-C146,146,ContactFirst146,ContactLast146,"Talent Partner",contact146@company146.com,+1-636-555-0146,https://linkedin.com/in/contact146,Engineering,HiringManager,0,146,2020-05-26,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
147,E147-C147,147,ContactFirst147,ContactLast147,"Engineering Manager",contact147@company147.com,+1-636-555-0147,https://linkedin.com/in/contact147,Data,Alumni,1,147,2020-05-27,Active,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
148,E148-C148,148,ContactFirst148,ContactLast148,"Data Manager",contact148@company148.com,+1-636-555-0148,https://linkedin.com/in/contact148,IT,HR,0,148,2020-05-28,Dormant,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
149,E149-C149,149,ContactFirst149,ContactLast149,"Director HR",contact149@company149.com,+1-636-555-0149,https://linkedin.com/in/contact149,Operations,Other,1,149,2020-05-29,DoNotContact,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
150,E150-C150,150,ContactFirst150,ContactLast150,Recruiter,contact150@company150.com,+1-636-555-0150,https://linkedin.com/in/contact150,HR,Recruiter,0,150,2020-05-30,Active,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
151,E151-C151,151,ContactFirst151,ContactLast151,"Sr Recruiter",contact151@company151.com,+1-636-555-0151,https://linkedin.com/in/contact151,TA,HiringManager,1,151,2020-05-31,Dormant,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
152,E152-C152,152,ContactFirst152,ContactLast152,"Talent Partner",contact152@company152.com,+1-636-555-0152,https://linkedin.com/in/contact152,Engineering,Alumni,0,152,2020-06-01,DoNotContact,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
153,E153-C153,153,ContactFirst153,ContactLast153,"Engineering Manager",contact153@company153.com,+1-636-555-0153,https://linkedin.com/in/contact153,Data,HR,1,153,2020-06-02,Active,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
154,E154-C154,154,ContactFirst154,ContactLast154,"Data Manager",contact154@company154.com,+1-636-555-0154,https://linkedin.com/in/contact154,IT,Other,0,154,2020-06-03,Dormant,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
155,E155-C155,155,ContactFirst155,ContactLast155,"Director HR",contact155@company155.com,+1-636-555-0155,https://linkedin.com/in/contact155,Operations,Recruiter,1,155,2020-06-04,DoNotContact,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
156,E156-C156,156,ContactFirst156,ContactLast156,Recruiter,contact156@company156.com,+1-636-555-0156,https://linkedin.com/in/contact156,HR,HiringManager,0,156,2020-06-05,Active,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
157,E157-C157,157,ContactFirst157,ContactLast157,"Sr Recruiter",contact157@company157.com,+1-636-555-0157,https://linkedin.com/in/contact157,TA,Alumni,1,157,2020-06-06,Dormant,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
158,E158-C158,158,ContactFirst158,ContactLast158,"Talent Partner",contact158@company158.com,+1-636-555-0158,https://linkedin.com/in/contact158,Engineering,HR,0,158,2020-06-07,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
159,E159-C159,159,ContactFirst159,ContactLast159,"Engineering Manager",contact159@company159.com,+1-636-555-0159,https://linkedin.com/in/contact159,Data,Other,1,159,2020-06-08,Active,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
160,E160-C160,160,ContactFirst160,ContactLast160,"Data Manager",contact160@company160.com,+1-636-555-0160,https://linkedin.com/in/contact160,IT,Recruiter,0,160,2020-06-09,Dormant,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
161,E161-C161,161,ContactFirst161,ContactLast161,"Director HR",contact161@company161.com,+1-636-555-0161,https://linkedin.com/in/contact161,Operations,HiringManager,1,161,2020-06-10,DoNotContact,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
162,E162-C162,162,ContactFirst162,ContactLast162,Recruiter,contact162@company162.com,+1-636-555-0162,https://linkedin.com/in/contact162,HR,Alumni,0,162,2020-06-11,Active,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
163,E163-C163,163,ContactFirst163,ContactLast163,"Sr Recruiter",contact163@company163.com,+1-636-555-0163,https://linkedin.com/in/contact163,TA,HR,1,163,2020-06-12,Dormant,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
164,E164-C164,164,ContactFirst164,ContactLast164,"Talent Partner",contact164@company164.com,+1-636-555-0164,https://linkedin.com/in/contact164,Engineering,Other,0,164,2020-06-13,DoNotContact,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
165,E165-C165,165,ContactFirst165,ContactLast165,"Engineering Manager",contact165@company165.com,+1-636-555-0165,https://linkedin.com/in/contact165,Data,Recruiter,1,165,2020-06-14,Active,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
166,E166-C166,166,ContactFirst166,ContactLast166,"Data Manager",contact166@company166.com,+1-636-555-0166,https://linkedin.com/in/contact166,IT,HiringManager,0,166,2020-06-15,Dormant,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
167,E167-C167,167,ContactFirst167,ContactLast167,"Director HR",contact167@company167.com,+1-636-555-0167,https://linkedin.com/in/contact167,Operations,Alumni,1,167,2020-06-16,DoNotContact,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
168,E168-C168,168,ContactFirst168,ContactLast168,Recruiter,contact168@company168.com,+1-636-555-0168,https://linkedin.com/in/contact168,HR,HR,0,168,2020-06-17,Active,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
169,E169-C169,169,ContactFirst169,ContactLast169,"Sr Recruiter",contact169@company169.com,+1-636-555-0169,https://linkedin.com/in/contact169,TA,Other,1,169,2020-06-18,Dormant,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
170,E170-C170,170,ContactFirst170,ContactLast170,"Talent Partner",contact170@company170.com,+1-636-555-0170,https://linkedin.com/in/contact170,Engineering,Recruiter,0,170,2020-06-19,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
171,E171-C171,171,ContactFirst171,ContactLast171,"Engineering Manager",contact171@company171.com,+1-636-555-0171,https://linkedin.com/in/contact171,Data,HiringManager,1,171,2020-06-20,Active,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
172,E172-C172,172,ContactFirst172,ContactLast172,"Data Manager",contact172@company172.com,+1-636-555-0172,https://linkedin.com/in/contact172,IT,Alumni,0,172,2020-06-21,Dormant,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
173,E173-C173,173,ContactFirst173,ContactLast173,"Director HR",contact173@company173.com,+1-636-555-0173,https://linkedin.com/in/contact173,Operations,HR,1,173,2020-06-22,DoNotContact,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
174,E174-C174,174,ContactFirst174,ContactLast174,Recruiter,contact174@company174.com,+1-636-555-0174,https://linkedin.com/in/contact174,HR,Other,0,174,2020-06-23,Active,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
175,E175-C175,175,ContactFirst175,ContactLast175,"Sr Recruiter",contact175@company175.com,+1-636-555-0175,https://linkedin.com/in/contact175,TA,Recruiter,1,175,2020-06-24,Dormant,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
176,E176-C176,176,ContactFirst176,ContactLast176,"Talent Partner",contact176@company176.com,+1-636-555-0176,https://linkedin.com/in/contact176,Engineering,HiringManager,0,176,2020-06-25,DoNotContact,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
177,E177-C177,177,ContactFirst177,ContactLast177,"Engineering Manager",contact177@company177.com,+1-636-555-0177,https://linkedin.com/in/contact177,Data,Alumni,1,177,2020-06-26,Active,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
178,E178-C178,178,ContactFirst178,ContactLast178,"Data Manager",contact178@company178.com,+1-636-555-0178,https://linkedin.com/in/contact178,IT,HR,0,178,2020-06-27,Dormant,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
179,E179-C179,179,ContactFirst179,ContactLast179,"Director HR",contact179@company179.com,+1-636-555-0179,https://linkedin.com/in/contact179,Operations,Other,1,179,2020-06-28,DoNotContact,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Other
180,E180-C180,180,ContactFirst180,ContactLast180,Recruiter,contact180@company180.com,+1-636-555-0180,https://linkedin.com/in/contact180,HR,Recruiter,0,180,2020-06-29,Active,Email,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",CareerFair
181,E181-C181,181,ContactFirst181,ContactLast181,"Sr Recruiter",contact181@company181.com,+1-636-555-0181,https://linkedin.com/in/contact181,TA,HiringManager,1,181,2020-06-30,Dormant,Phone,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Referral
182,E182-C182,182,ContactFirst182,ContactLast182,"Talent Partner",contact182@company182.com,+1-636-555-0182,https://linkedin.com/in/contact182,Engineering,Alumni,0,182,2020-07-01,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Cold
183,E183-C183,183,ContactFirst183,ContactLast183,"Engineering Manager",contact183@company183.com,+1-636-555-0183,https://linkedin.com/in/contact183,Data,HR,1,183,2020-07-02,Active,Other,"No notes","2025-11-07 07:53:57","2025-11-07 07:53:57",Event
